"result_level","chart","scenario","period","age","series","value_dollars"
"Primary individual","Saving and super drawdown","Selected scenario",,69,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,70,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,71,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,72,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,73,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,74,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,75,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,76,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,77,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,78,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,79,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,80,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,81,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,82,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,83,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,84,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,85,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,86,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,87,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,88,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,89,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,90,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,20,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,21,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,22,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,23,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,24,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,25,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,26,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,27,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,28,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,29,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,30,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,31,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,32,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,33,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,34,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,35,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,36,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,37,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,38,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,39,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,40,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,41,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,42,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,43,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,44,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,45,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,46,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,47,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,48,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,49,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,50,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,51,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,52,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,53,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,54,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,55,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,56,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,57,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,58,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,59,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,60,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,61,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,62,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,63,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,64,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,65,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,66,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,67,"Annual super withdrawal",80698.9772519002
"Primary individual","Saving and super drawdown","Selected scenario",,68,"Annual super withdrawal",80698.9772519002
"Primary individual","Saving and super drawdown","Selected scenario",,69,"Annual super withdrawal",80698.9772519002
"Primary individual","Saving and super drawdown","Selected scenario",,70,"Annual super withdrawal",80698.9772519002
"Primary individual","Saving and super drawdown","Selected scenario",,71,"Annual super withdrawal",80698.9772519002
"Primary individual","Saving and super drawdown","Selected scenario",,72,"Annual super withdrawal",80402.5772519002
"Primary individual","Saving and super drawdown","Selected scenario",,73,"Annual super withdrawal",77224.0772519002
"Primary individual","Saving and super drawdown","Selected scenario",,74,"Annual super withdrawal",74104.0772519002
"Primary individual","Saving and super drawdown","Selected scenario",,75,"Annual super withdrawal",71042.5772519002
"Primary individual","Saving and super drawdown","Selected scenario",,76,"Annual super withdrawal",68078.5772519002
"Primary individual","Saving and super drawdown","Selected scenario",,77,"Annual super withdrawal",65173.0772519002
"Primary individual","Saving and super drawdown","Selected scenario",,78,"Annual super withdrawal",62326.0772519002
"Primary individual","Saving and super drawdown","Selected scenario",,79,"Annual super withdrawal",59557.0772519002
"Primary individual","Saving and super drawdown","Selected scenario",,80,"Annual super withdrawal",56846.5772519002
"Primary individual","Saving and super drawdown","Selected scenario",,81,"Annual super withdrawal",54194.5772519002
"Primary individual","Saving and super drawdown","Selected scenario",,82,"Annual super withdrawal",51669.7906635817
"Primary individual","Saving and super drawdown","Selected scenario",,83,"Annual super withdrawal",51142.018302941
"Primary individual","Saving and super drawdown","Selected scenario",,84,"Annual super withdrawal",50593.7947633254
"Primary individual","Saving and super drawdown","Selected scenario",,85,"Annual super withdrawal",50024.3275615498
"Primary individual","Saving and super drawdown","Selected scenario",,86,"Annual super withdrawal",49475.5772519002
"Primary individual","Saving and super drawdown","Selected scenario",,87,"Annual super withdrawal",49475.5772519002
"Primary individual","Saving and super drawdown","Selected scenario",,88,"Annual super withdrawal",49475.5772519002
"Primary individual","Saving and super drawdown","Selected scenario",,89,"Annual super withdrawal",49475.5772519002
"Primary individual","Saving and super drawdown","Selected scenario",,90,"Annual super withdrawal",49475.5772519002
"Primary individual","Saving and super drawdown","Selected scenario",,20,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,21,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,22,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,23,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,24,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,25,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,26,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,27,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,28,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,29,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,30,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,31,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,32,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,33,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,34,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,35,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,36,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,37,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,38,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,39,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,40,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,41,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,42,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,43,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,44,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,45,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,46,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,47,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,48,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,49,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,50,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,51,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,52,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,53,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,54,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,55,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,56,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,57,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,58,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,59,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,60,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,61,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,62,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,63,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,64,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,65,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,66,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,67,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,68,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,69,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,70,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,71,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,72,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,73,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,74,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,75,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,76,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,77,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,78,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,79,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,80,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,81,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,82,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,83,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,84,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,85,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,86,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,87,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,88,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,89,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,90,"Annual bank withdrawal",0
"Primary individual","Tax paid","Selected scenario",,20,"Non-superannuation tax",4641.44036697248
"Primary individual","Tax paid","Selected scenario",,21,"Non-superannuation tax",5204.14678899082
"Primary individual","Tax paid","Selected scenario",,22,"Non-superannuation tax",5897.87339449541
"Primary individual","Tax paid","Selected scenario",,23,"Non-superannuation tax",6622.8176972477
"Primary individual","Tax paid","Selected scenario",,24,"Non-superannuation tax",7380.38449362385
"Primary individual","Tax paid","Selected scenario",,25,"Non-superannuation tax",8172.04179583692
"Primary individual","Tax paid","Selected scenario",,26,"Non-superannuation tax",8999.32367664958
"Primary individual","Tax paid","Selected scenario",,27,"Non-superannuation tax",9863.83324209881
"Primary individual","Tax paid","Selected scenario",,28,"Non-superannuation tax",10767.2457379933
"Primary individual","Tax paid","Selected scenario",,29,"Non-superannuation tax",11711.3117962029
"Primary individual","Tax paid","Selected scenario",,30,"Non-superannuation tax",12672.0461631351
"Primary individual","Tax paid","Selected scenario",,31,"Non-superannuation tax",13656.8282404762
"Primary individual","Tax paid","Selected scenario",,32,"Non-superannuation tax",14685.9255112976
"Primary individual","Tax paid","Selected scenario",,33,"Non-superannuation tax",15761.332159306
"Primary individual","Tax paid","Selected scenario",,34,"Non-superannuation tax",16885.1321064748
"Primary individual","Tax paid","Selected scenario",,35,"Non-superannuation tax",17354.8804843913
"Primary individual","Tax paid","Selected scenario",,36,"Non-superannuation tax",17833.0843331104
"Primary individual","Tax paid","Selected scenario",,37,"Non-superannuation tax",18319.8958511064
"Primary individual","Tax paid","Selected scenario",,38,"Non-superannuation tax",18815.4699764263
"Primary individual","Tax paid","Selected scenario",,39,"Non-superannuation tax",19319.964436002
"Primary individual","Tax paid","Selected scenario",,40,"Non-superannuation tax",19833.53979585
"Primary individual","Tax paid","Selected scenario",,41,"Non-superannuation tax",20356.3595121753
"Primary individual","Tax paid","Selected scenario",,42,"Non-superannuation tax",20888.5899833945
"Primary individual","Tax paid","Selected scenario",,43,"Non-superannuation tax",21430.4006030955
"Primary individual","Tax paid","Selected scenario",,44,"Non-superannuation tax",21981.9638139513
"Primary individual","Tax paid","Selected scenario",,45,"Non-superannuation tax",22543.4551626024
"Primary individual","Tax paid","Selected scenario",,46,"Non-superannuation tax",23115.0533555292
"Primary individual","Tax paid","Selected scenario",,47,"Non-superannuation tax",23696.9403159288
"Primary individual","Tax paid","Selected scenario",,48,"Non-superannuation tax",24289.3012416155
"Primary individual","Tax paid","Selected scenario",,49,"Non-superannuation tax",24892.3246639646
"Primary individual","Tax paid","Selected scenario",,50,"Non-superannuation tax",25506.2025079159
"Primary individual","Tax paid","Selected scenario",,51,"Non-superannuation tax",26131.1301530584
"Primary individual","Tax paid","Selected scenario",,52,"Non-superannuation tax",26767.3064958135
"Primary individual","Tax paid","Selected scenario",,53,"Non-superannuation tax",27414.9340127381
"Primary individual","Tax paid","Selected scenario",,54,"Non-superannuation tax",28074.2188249674
"Primary individual","Tax paid","Selected scenario",,55,"Non-superannuation tax",28596.2258885169
"Primary individual","Tax paid","Selected scenario",,56,"Non-superannuation tax",29125.5410509562
"Primary individual","Tax paid","Selected scenario",,57,"Non-superannuation tax",29662.2666256696
"Primary individual","Tax paid","Selected scenario",,58,"Non-superannuation tax",30206.5063584289
"Primary individual","Tax paid","Selected scenario",,59,"Non-superannuation tax",30758.3654474469
"Primary individual","Tax paid","Selected scenario",,60,"Non-superannuation tax",31317.9505637112
"Primary individual","Tax paid","Selected scenario",,61,"Non-superannuation tax",31885.3698716032
"Primary individual","Tax paid","Selected scenario",,62,"Non-superannuation tax",32460.7330498056
"Primary individual","Tax paid","Selected scenario",,63,"Non-superannuation tax",33044.1513125029
"Primary individual","Tax paid","Selected scenario",,64,"Non-superannuation tax",33635.7374308779
"Primary individual","Tax paid","Selected scenario",,65,"Non-superannuation tax",34289.7695137968
"Primary individual","Tax paid","Selected scenario",,66,"Non-superannuation tax",35031.09428699
"Primary individual","Tax paid","Selected scenario",,67,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,68,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,69,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,70,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,71,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,72,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,73,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,74,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,75,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,76,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,77,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,78,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,79,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,80,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,81,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,82,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,83,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,84,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,85,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,86,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,87,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,88,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,89,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,90,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,20,"Superannuation tax",612.587967728967
"Primary individual","Tax paid","Selected scenario",,21,"Superannuation tax",680.706934448412
"Primary individual","Tax paid","Selected scenario",,22,"Superannuation tax",753.630967144108
"Primary individual","Tax paid","Selected scenario",,23,"Superannuation tax",831.650927873684
"Primary individual","Tax paid","Selected scenario",,24,"Superannuation tax",915.073969307938
"Primary individual","Tax paid","Selected scenario",,25,"Superannuation tax",1004.22440516731
"Primary individual","Tax paid","Selected scenario",,26,"Superannuation tax",1099.44462572074
"Primary individual","Tax paid","Selected scenario",,27,"Superannuation tax",1201.09606062746
"Primary individual","Tax paid","Selected scenario",,28,"Superannuation tax",1309.56019151592
"Primary individual","Tax paid","Selected scenario",,29,"Superannuation tax",1425.2396168128
"Primary individual","Tax paid","Selected scenario",,30,"Superannuation tax",1548.55917146027
"Primary individual","Tax paid","Selected scenario",,31,"Superannuation tax",1679.96710429046
"Primary individual","Tax paid","Selected scenario",,32,"Superannuation tax",1819.93631596356
"Primary individual","Tax paid","Selected scenario",,33,"Superannuation tax",1968.96566052022
"Primary individual","Tax paid","Selected scenario",,34,"Superannuation tax",2127.5813137501
"Primary individual","Tax paid","Selected scenario",,35,"Superannuation tax",2265.70727398836
"Primary individual","Tax paid","Selected scenario",,36,"Superannuation tax",2410.60221122012
"Primary individual","Tax paid","Selected scenario",,37,"Superannuation tax",2562.5716963205
"Primary individual","Tax paid","Selected scenario",,38,"Superannuation tax",2721.93468247162
"Primary individual","Tax paid","Selected scenario",,39,"Superannuation tax",2889.02408418517
"Primary individual","Tax paid","Selected scenario",,40,"Superannuation tax",3064.18738125373
"Primary individual","Tax paid","Selected scenario",,41,"Superannuation tax",3247.78724870192
"Primary individual","Tax paid","Selected scenario",,42,"Superannuation tax",3440.20221385427
"Primary individual","Tax paid","Selected scenario",,43,"Superannuation tax",3641.8273416849
"Primary individual","Tax paid","Selected scenario",,44,"Superannuation tax",3853.07494966398
"Primary individual","Tax paid","Selected scenario",,45,"Superannuation tax",4074.375353368
"Primary individual","Tax paid","Selected scenario",,46,"Superannuation tax",4306.17764417552
"Primary individual","Tax paid","Selected scenario",,47,"Superannuation tax",4548.95050042642
"Primary individual","Tax paid","Selected scenario",,48,"Superannuation tax",4803.18303348241
"Primary individual","Tax paid","Selected scenario",,49,"Superannuation tax",5069.38567018747
"Primary individual","Tax paid","Selected scenario",,50,"Superannuation tax",5348.09107329197
"Primary individual","Tax paid","Selected scenario",,51,"Superannuation tax",5639.85510147102
"Primary individual","Tax paid","Selected scenario",,52,"Superannuation tax",5945.25781063733
"Primary individual","Tax paid","Selected scenario",,53,"Superannuation tax",6264.90449832245
"Primary individual","Tax paid","Selected scenario",,54,"Superannuation tax",6599.42679297572
"Primary individual","Tax paid","Selected scenario",,55,"Superannuation tax",6943.00025182227
"Primary individual","Tax paid","Selected scenario",,56,"Superannuation tax",7302.15948590045
"Primary individual","Tax paid","Selected scenario",,57,"Superannuation tax",7677.58497822512
"Primary individual","Tax paid","Selected scenario",,58,"Superannuation tax",8069.98657059065
"Primary individual","Tax paid","Selected scenario",,59,"Superannuation tax",8480.10472539216
"Primary individual","Tax paid","Selected scenario",,60,"Superannuation tax",8908.71184161182
"Primary individual","Tax paid","Selected scenario",,61,"Superannuation tax",9356.61362729411
"Primary individual","Tax paid","Selected scenario",,62,"Superannuation tax",9824.6505309342
"Primary individual","Tax paid","Selected scenario",,63,"Superannuation tax",10313.699234307
"Primary individual","Tax paid","Selected scenario",,64,"Superannuation tax",10824.6742093733
"Primary individual","Tax paid","Selected scenario",,65,"Superannuation tax",11358.5293420128
"Primary individual","Tax paid","Selected scenario",,66,"Superannuation tax",11916.2596254502
"Primary individual","Tax paid","Selected scenario",,67,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,68,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,69,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,70,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,71,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,72,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,73,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,74,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,75,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,76,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,77,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,78,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,79,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,80,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,81,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,82,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,83,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,84,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,85,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,86,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,87,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,88,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,89,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,90,"Superannuation tax",0
